OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,Location,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
10050926,5/11/2010,19:55,5/11/2010,19:55:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Williams Street, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10050927,5/11/2010,20:50,5/11/2010,20:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Fourteenth Street, NW @ Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10050929,3/6/2010,17:00,3/20/2010,8:00:00,2314,Larceny – Of Government Property,Closed/Cleared,NULL,ONCAMRES,Z2,"Harris Residence Hall   11   Z2 - 633 Techwood Drive, NW",Harris Residence Hall   11   Z2,633,NULL,"Techwood Drive, NW",NULL,NULL,1
10050930,5/12/2010,13:10,5/12/2010,13:50:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"College of Management 172 Z2 - 800 West Peachtree Street, NW, room 4160",College of Management 172 Z2,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
10050931,5/11/2010,0:00,5/12/2010,19:17:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z3,"Student Center - 355 Ferst Drive, NW",Student Center,355,NULL,"Ferst Drive, NW",NULL,NULL,1
10050932,5/13/2010,1:13,NULL,NULL,3562,Marijuana – Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,Z1,"Fourteenth Street, NW @ Tumlin Street, NW","Fourteenth Street, NW @ Tumlin Street, NW",NULL,NULL,NULL,NULL,NULL,1
10050933,5/12/2010,20:00,5/13/2010,6:30:00,5707,Criminal Trespass,Further Investigation,NULL,ONCAMRES,Z4,"Maulding Residence Hall (Sixth St. Apts.)  65  Z4 - 501 Sixth Street, NW",Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,"Sixth Street, NW",NULL,NULL,1
10050935,5/13/2010,19:00,5/13/2010,20:30:00,2308,Larceny – From Building,Further Investigation,NULL,ONCAM,Z4,"Campus Recreation Center   122   Z4 - 750 Ferst Drive, NW",Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10050937,5/13/2010,19:30,5/13/2010,19:45:00,2308,Larceny – From Building,Further Investigation,NULL,ONCAM,Z4,"Campus Recreation Center   122   Z4 - 750 Ferst Drive, NW, Fourth Floor",Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10050938,5/14/2010,2:18,5/14/2010,2:18:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Tenth Street, NW @ Northside Drive, NW  Z4","Tenth Street, NW @ Northside Drive, NW  Z4",NULL,NULL,NULL,NULL,NULL,1
10050938,5/14/2010,2:18,5/14/2010,2:18:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Tenth Street, NW @ Northside Drive, NW  Z4","Tenth Street, NW @ Northside Drive, NW  Z4",NULL,NULL,NULL,NULL,NULL,1
10050939,5/14/2010,2:53,5/14/2010,3:36:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z3,"Tech Parkway, NW @ North Avenue, NW","Tech Parkway, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
10050940,4/16/2010,23:30,5/14/2010,10:22:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Baker Building   99   Z1 - 939 Dalney Street, NW",Baker Building   99   Z1,939,NULL,"Dalney Street, NW",NULL,NULL,1
10050942,5/14/2010,19:26,5/14/2010,19:26:00,2999,Damage to Property Offense Free Text,Closed/Cleared,NULL,PUB,Z1,"Fowler Street, NW @ Ferst Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10050943,5/15/2010,1:30:00,5/15/2010,1:30:00,5707,Criminal Trespass,Closed/Cleared,Extradition Declined,ONCAM,Z1,"Alexander Memorial Collesieum - 965 Fowler Street, NW",Alexander Memorial Collesieum,965,NULL,"Fowler Street, NW",NULL,NULL,1
10050944,5/15/2010,1:50,5/15/2010,1:50:00,2399,Larceny Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Bobby Dodd Stadium - 157 North Avenue, NW",Bobby Dodd Stadium,157,NULL,"North Avenue, NW",NULL,NULL,1
10050945,5/15/2010,2:45,5/15/2010,3:04:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,"Center Street Apartments   132  Z1 - 939 Hemphill Avenue, NW",Center Street Apartments   132  Z1,939,NULL,"Hemphill Avenue, NW",NULL,NULL,1
10050946,5/15/2010,3:15,5/15/2010,3:26:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,"Zeta Beta Tau Fraternity - 160 Sixth Street, NW",Zeta Beta Tau Fraternity,160,NULL,"Sixth Street, NW",NULL,NULL,1
10050947,5/15/2010,NULL,5/15/2010,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Williams Street, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10050948,5/15/2010,1:00,5/15/2010,6:30:00,2399,Larceny Offense Free Text,Inactive,NULL,PUB,Z2,"Bobby Dodd Way, NW @ Power Plant, NW   Z2","Bobby Dodd Way, NW @ Power Plant, NW   Z2",NULL,NULL,NULL,NULL,NULL,1
10050949,5/15/2010,19:26,5/15/2010,20:20:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Marietta Street, NW","Northside Drive, NW @ Marietta Street, NW",NULL,NULL,NULL,NULL,NULL,1
10050950,5/16/2010,2:39,5/16/2010,2:39:00,5707,Criminal Trespass,Closed/Cleared,Extradition Declined,ONCAM,Z1,"Alexander Memorial Coliseum - 965 Fowler Street, NW",Alexander Memorial Coliseum,965,NULL,"Fowler Street, NW",NULL,NULL,1
10050951,5/15/2010,22:36,5/16/2010,0:30:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Bobby Dodd Way, NW @ Britain Drive, NW","Bobby Dodd Way, NW @ Britain Drive, NW",NULL,NULL,NULL,NULL,NULL,1
10050952,5/16/2010,2:38,5/16/2010,4:35:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Fourth Street, NW @ Spring Street, NW",NULL,NULL,NULL,"Fourth Street, NW @ Spring Street, NW",NULL,NULL,1
10050953,5/16/2010,4:13,5/16/2010,4:20:00,5399,Public Peace Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAM,Z1,"Alexander Memorial Coliseum Lot @ Gate 1    z2 - 965 Fowler Street, NW",Alexander Memorial Coliseum Lot @ Gate 1    z2,965,NULL,"Fowler Street, NW",NULL,NULL,1
10050954,5/10/2010,18:20,5/17/2010,8:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Savant Building - 631 Cherry Street, NW, room 117",Savant Building,631,NULL,"Cherry Street, NW",NULL,NULL,1
10050955,5/14/2010,20:00,5/17/2010,17:00:00,2308,Larceny – From Building,Closed/Cleared,NULL,ONCAM,Z3,"Student Center   104   Z3 - 351 Ferst Drive, NW",Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
10050956,5/17/2010,7:30,5/17/2010,19:00:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,"Technology Square Parking Deck 174  Z2 - 770 Spring Street, NW",Technology Square Parking Deck 174  Z2,770,NULL,"Spring Street, NW",NULL,NULL,1
10050957,5/17/2010,20:25,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,Lambert Street @ Northside Drive,Lambert Street @ Northside Drive,NULL,NULL,NULL,NULL,NULL,1
10050958,5/17/2010,22:25,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Williams Street, NW","North Avenue, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,1
10050959,5/18/2010,0:13,5/18/2010,1:08:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,Eighth Street @ West Peachtree Street,Eighth Street @ West Peachtree Street,NULL,NULL,NULL,NULL,NULL,1
10050960,5/18/2010,3:57,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Smith Residence Hall   6   Z2 - 630 Williams Street, NW",Smith Residence Hall   6   Z2,630,NULL,"Williams Street, NW",NULL,NULL,1
10050961,5/18/2010,8:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Brown Residence Hall - 625 Techwood Drive, NW",Brown Residence Hall,625,NULL,"Techwood Drive, NW",NULL,NULL,1
10050962,5/18/2010,11:20,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Cherry Street, NW @ North Avenue, NW","Cherry Street, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
10050964,5/18/2010,21:48,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z1,"Atlantic Drive, NW @ Eleventh Street, NW","Atlantic Drive, NW @ Eleventh Street, NW",NULL,NULL,NULL,NULL,NULL,1
10050965,5/19/2010,4:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Ford EST Building - 311 Ferst Drive, NW",Ford EST Building,311,NULL,"Ferst Drive, NW",NULL,NULL,1
10050966,5/18/2010,6:10,5/19/2010,6:10:00,2903,Damage to Property – Public,Inactive,NULL,PUB,Z2,"Rich Computer Center Building   51C   Z2 - 258 Fourth Street, NW, East side of the building Office 117",Rich Computer Center Building   51C   Z2,258,NULL,"Fourth Street, NW",NULL,NULL,1
10050967,5/18/2010,16:25,5/19/2010,7:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z1,"Motor Pool Building - 947 Atlantic Drive, NW",Motor Pool Building,947,NULL,"Atlantic Drive, NW",NULL,NULL,1
10050968,5/18/2010,13:00,5/18/2010,16:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,"Maulding Residence Hall (Sixth St. Apts.)  65  Z4 - 501 Sixth Street, NW",Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,"Sixth Street, NW",NULL,NULL,1
10050969,5/19/2010,20:29,5/19/2010,20:42:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ State Street, NW","Tenth Street, NW @ State Street, NW",NULL,NULL,NULL,NULL,NULL,1
10050970,5/19/2010,16:30,5/19/2010,20:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,"Georgia Tech Hotel & Conference Center   171  Z2 - 800 Spring Street, NW",Georgia Tech Hotel & Conference Center   171  Z2,800,NULL,"Spring Street, NW",NULL,NULL,1
10050971,5/20/2010,4:12,5/20/2010,4:12:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Williams Street, NW","Tenth Street, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,1
10050972,5/20/2010,1:59,5/20/2010,4:39:00,5399,Public Peace Offense Free Text,Closed/Cleared,Unfounded,PUB,Z2,"North Avenue, NW @ Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10050974,5/20/2010,23:08,5/20/2010,23:20:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z1,"Fourteenth Street, NW @ Center Street,NW",NULL,NULL,NULL,"Fourteenth Street, NW @ Center Street,NW",NULL,NULL,1
10050975,5/21/2010,3:35,5/21/2010,5:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Atlantic Drive, NW @ Home Park Avenue, NW",NULL,NULL,NULL,"Atlantic Drive, NW @ Home Park Avenue, NW",NULL,NULL,1
10050976,5/21/2010,16:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Glenn Residence Hall - 118 Bobby Dodd Way, NW",Glenn Residence Hall,118,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10050977,5/22/2010,0:00,5/22/2010,4:54:00,2903,Damage to Property – Public,Inactive,NULL,ONCAM,Z2,"Rich Building   51C   Z2 - 258 Fourth Street, NW",Rich Building   51C   Z2,258,NULL,"Fourth Street, NW",NULL,NULL,1
10050978,5/21/2010,21:30,5/22/2010,11:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,"Peters Parking Deck   8   Z2 - 749 Fowler Street, NW",Peters Parking Deck   8   Z2,749,NULL,"Fowler Street, NW",NULL,NULL,1
10050979,5/22/2010,21:23,5/22/2010,21:27:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,PUB,Z4,"Northside Drive, NW @ Tenth Street, NW","Northside Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10050980,5/23/2010,3:52,5/23/2010,3:53:00,7399,Miscellaneous Offenses,Further Investigation,NULL,PUB,Z1,"Fourteenth Street, NW @ State Street, NW","Fourteenth Street, NW @ State Street, NW",NULL,NULL,NULL,NULL,NULL,1
10050981,5/23/2010,4:30,5/23/2010,4:57:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Sigma Phi Epsilon Fraternity   326   Z2 - 190 Fifth Street, NW",Sigma Phi Epsilon Fraternity   326   Z2,190,NULL,"Fifth Street, NW",NULL,NULL,1
10050982,5/23/2010,9:39,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Spring Street, NW","Tenth Street, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
10050983,5/23/2010,11:30,5/23/2010,14:15:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,"Technology Square Parking Deck - 770 Spring Street, NW",Technology Square Parking Deck,770,NULL,"Spring Street, NW",NULL,NULL,1
10050984,5/24/2010,14:00,NULL,NULL,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,"Undergraduate Living Center  64   Z4 - 580 Turner Place, NW, 1st floor",Undergraduate Living Center  64   Z4,580,NULL,"Turner Place, NW",NULL,NULL,1
10050985,5/10/2010,12:00,NULL,NULL,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center   122   Z4 - 750 Ferst Drive, NW",Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10050987,5/24/2010,18:00,5/24/2010,18:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Barnes and Noble Bookstore 172 Z2 - 48 Fifth Street, NW",Barnes and Noble Bookstore 172 Z2,48,NULL,"Fifth Street, NW",NULL,NULL,1
10050988,5/24/2010,21:00,5/24/2010,21:22:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Fifth Street, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10050989,5/24/2010,23:18,5/24/2010,23:59:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"North Avenue Apartments - 120 North Avenue, NW, room 424",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
10050990,5/25/2010,1:10,5/25/2010,1:48:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"West Peachtree Street, NW @ Fourth Street, NW",NULL,NULL,NULL,"West Peachtree Street, NW @ Fourth Street, NW",NULL,NULL,1
10050991,5/25/2010,1:36,5/25/2010,4:30:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,"Spring Street, NW @ Eighth Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10050992,5/25/2010,9:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Montgomery-Knight Building  (SST II)   101   Z2 - 270 Ferst Drive, NW, Room 311",Montgomery-Knight Building  (SST II)   101   Z2,270,NULL,"Ferst Drive, NW",NULL,NULL,1
10050993,5/25/2010,20:25,5/25/2010,20:30:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,OFFCAM,"Northside Drive, NW @ Tech Parkway, NW","Northside Drive, NW @ Tech Parkway, NW",NULL,NULL,NULL,NULL,NULL,1
10050994,5/25/2010,17:30,5/25/2010,21:00:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,PUB,Z4,"Ferst Drive, NW @ Sixth Street, NW","Ferst Drive, NW @ Sixth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10050995,5/25/2010,21:13,5/25/2010,22:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Fowler Street, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10050996,5/26/2010,3:00,5/26/2010,3:25:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Spring Street, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10050997,5/21/2010,7:30,5/26/2010,7:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Georgia Tech Department of Housing - 835 McMillian Street, NW",Georgia Tech Department of Housing,835,NULL,"McMillian Street, NW",NULL,NULL,1
10050998,5/26/2010,11:10,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Howey Physics Building - Ferst Drive at Hemphill Avenue,Howey Physics Building,NULL,NULL,NULL,NULL,NULL,1
10050999,5/26/2010,15:26,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center   82   Z4 - 740 Ferst Drive, NW",Student Health Center   82   Z4,740,NULL,"Ferst Drive, NW",NULL,NULL,1
10051000,5/27/2010,7:41,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Williams Street, NW @ North Avenue, NW","Williams Street, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
10051001,5/27/2010,16:07,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments South - 120 North Avenue, NW",North Avenue Apartments South,120,NULL,"North Avenue, NW",NULL,NULL,1
10051004,5/28/2010,7:23,5/28/2010,7:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,NARA 136 Z2 - 505 Tech Way,NARA 136 Z2,505,NULL,Tech Way,NULL,NULL,1
10051005,5/18/2010,15:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Technology Square Research Building   175  Z2 - 85 Fifth Street, NW",Technology Square Research Building   175  Z2,85,NULL,"Fifth Street, NW",NULL,NULL,1
10051006,5/28/2010,12:00,NULL,15:40:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,"College of Management 172 Z2 - 800 West Peachtree Street, NW",College of Management 172 Z2,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
10051007,5/22/2010,9:00,5/22/2010,23:59:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,"Peters Parking Deck   8   Z2 - 749 Fowler Street, NW",Peters Parking Deck   8   Z2,749,NULL,"Fowler Street, NW",NULL,NULL,1
10051008,5/28/2010,17:32,5/28/2010,18:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Williams Street, NW - \","Tenth Street, NW @ Williams Street, NW",NULL,NULL,\,NULL,NULL,1
10051009,5/28/2010,16:30,5/28/2010,18:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Barnes and Noble Bookstore 172 Z2 - 48 Fifth Street, NW",Barnes and Noble Bookstore 172 Z2,48,NULL,"Fifth Street, NW",NULL,NULL,1
10051010,5/29/2010,4:36,5/29/2010,5:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,NULL,"Northside Drive, NW @ Lambert Street, NW","Northside Drive, NW @ Lambert Street, NW",NULL,NULL,NULL,NULL,NULL,1
10051011,5/29/2010,20:00,5/29/2010,20:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
10051012,5/30/2010,2:32,5/30/2010,3:10:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,"Familly Apartments   180   Z1 - 251 Tenth Street, NW",Familly Apartments   180   Z1,251,NULL,"Tenth Street, NW",NULL,NULL,1
10051013,5/30/2010,3:02,5/30/2010,4:44:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Spring Street, NW",NULL,NULL,NULL,"Tenth Street, NW @ Spring Street, NW",NULL,NULL,1
10051014,5/30/2010,3:15,5/30/2010,3:20:00,2204,Burglary – No Forced Entry – Residence,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Alpha Chi Omega House   z2 - 741 Brittain Drive, NW",Alpha Chi Omega House   z2,741,NULL,"Brittain Drive, NW",NULL,NULL,1
10051015,5/30/2010,0:10,5/30/2010,8:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,PUB,Z2,"Technology Square Parking Deck 174  Z2 - 770 Spring Street, NW",Technology Square Parking Deck 174  Z2,770,NULL,"Spring Street, NW",NULL,NULL,1
10051016,5/30/2010,14:30,5/30/2010,15:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Hemphill Avenue, NW & Eighth Street, NW  Z4","Hemphill Avenue, NW & Eighth Street, NW  Z4",NULL,NULL,NULL,NULL,NULL,1
10051017,5/30/2010,21:57,5/30/2010,22:42:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Spring Street, NW",NULL,NULL,NULL,"Tenth Street, NW @ Spring Street, NW",NULL,NULL,1
10051018,5/30/2010,22:49,5/30/2010,23:01:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Sigma Chi Fraternity   324   Z2 - 770 Techwood Drive, NW",Sigma Chi Fraternity   324   Z2,770,NULL,"Techwood Drive, NW",NULL,NULL,1
10051019,5/31/2010,11:31,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Library - 704 Cherry Street, NW",Library,704,NULL,"Cherry Street, NW",NULL,NULL,1
10051020,5/24/2010,15:30,5/30/2010,16:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,"Chandler Stadium   68   Z1 - 255 Ferst Drive, NW",Chandler Stadium   68   Z1,255,NULL,"Ferst Drive, NW",NULL,NULL,1
10051021,5/31/2010,15:59,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Techwood Drive, NW @ Fourth Street, NW  Z2","Techwood Drive, NW @ Fourth Street, NW  Z2",NULL,NULL,NULL,NULL,NULL,1
10061022,6/1/2010,8:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Center   104   Z3 - 351 Ferst Drive, NW",Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
10061023,6/1/2010,13:28,6/1/2010,14:24:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"North Avenue Apartments North - 120 North Avenue, NW",North Avenue Apartments North,120,NULL,"North Avenue, NW",NULL,NULL,1
10061024,5/30/2010,1:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z1,"1066 Center Street, NW",NULL,1066,NULL,"Center Street, NW",NULL,NULL,1
10061025,6/2/2010,0:00,6/2/2010,3:26:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,"Zeta Beta Tau Fraternity - 160 Sixth Street, NW",Zeta Beta Tau Fraternity,160,NULL,"Sixth Street, NW",NULL,NULL,1
10061026,5/28/2010,13:00,NULL,NULL,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z1,"Baker Building   99   Z1 - 939 Dalney Street, NW",Baker Building   99   Z1,939,NULL,"Dalney Street, NW",NULL,NULL,1
10061027,6/2/2010,14:40,6/2/2010,15:00:00,7399,Miscellaneous Offenses,Further Investigation,Cleared by Arrest,PUB,Z4,"Northside Drive, Nw @ Marietta Street, Nw",NULL,NULL,NULL,NULL,NULL,NULL,1
10061028,4/30/2010,17:00,5/22/2010,10:30:00,2204,Burglary – No Forced Entry – Residence,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,"Familly Apartments   180   Z1 - 251 Tenth Street, NW, Apartment D-304",Familly Apartments   180   Z1,251,NULL,"Tenth Street, NW",NULL,NULL,1
10061029,6/2/2010,21:53,6/2/2010,22:50:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Academy of Medicine     Z2 - 875 West Peachtree Street,Academy of Medicine     Z2,875,NULL,West Peachtree Street,NULL,NULL,1
10061030,6/3/2010,6:00,6/3/2010,7:05:00,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,Z1,"Alexander Memorial Coliseum Players Lot    z2 - 100 Eighth Street, NW",Alexander Memorial Coliseum Players Lot    z2,100,NULL,"Eighth Street, NW",NULL,NULL,1
10061031,4/14/2010,12:00,4/30/2010,21:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,Unknown Location,NULL,NULL,NULL,NULL,NULL,NULL,1
10061032,5/8/2010,17:00,6/2/2010,7:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Smith Residence Hall   6   Z2 - 630 Williams Street, NW, Room 140",Smith Residence Hall   6   Z2,630,NULL,"Williams Street, NW",NULL,NULL,1
10061033,6/3/2010,11:30,6/3/2010,12:33:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,"Alexander Memorial Coliseum - 965 Fowler Street, NW, Zelniak Center",Alexander Memorial Coliseum,965,NULL,"Fowler Street, NW",NULL,NULL,1
10061034,4/1/2010,8:00,6/3/2010,10:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Nanotechnology Z1 - 347 Ferst Drive, NW",Nanotechnology Z1,347,NULL,"Ferst Drive, NW",NULL,NULL,1
10061035,6/2/2010,17:00,6/3/2010,12:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,"Ford Motor Company Env. Science & Tech. 147  Z1 - 311 Ferst Drive, NW",Ford Motor Company Env. Science & Tech. 147  Z1,311,NULL,"Ferst Drive, NW",NULL,NULL,1
10061036,6/3/2010,16:00,6/3/2010,18:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Marietta Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
