OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,Location,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
11040717,4/1/2011,10:00,NULL,NULL,2903,Damage to Property – Public,Inactive,NULL,ONCAM,NULL,"Bobby Dodd Way, NW @ Brittain Drive, NW","Bobby Dodd Way, NW @ Brittain Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11040718,4/1/2011,1:00,4/1/2011,11:00:00,2434,Theft of Other Vehicle,Inactive,NULL,NONCAM,Z2,"Phi Kappa Tau Fraternity   317   Z2 - 175 Fourth Street, NW",Phi Kappa Tau Fraternity   317   Z2,175,NULL,"Fourth Street, NW",NULL,NULL,1
11040719,4/1/2011,13:00,4/1/2011,13:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,"Third Street, NW @ Spring Street, NW","Third Street, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040720,4/1/2011,13:15,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11040721,4/1/2011,14:13,4/1/2011,14:39:00,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11040722,4/1/2011,15:40,4/1/2011,18:13:00,7399,Miscellaneous Offenses,Further Investigation,Cleared by Arrest,NONCAM,Z2,"North Avenue, NW @ Cherry Street, NW","North Avenue, NW @ Cherry Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040723,4/1/2011,16:02,NULL,NULL,5799,Invasion of Privacy Offense Free Text,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW, room 320",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11040724,3/31/2011,15:00,3/31/2011,15:30:00,1313,Simple Assault/Battery,Closed/Cleared,Prosecution Declined,ONCAM,Z3,"School of Industrial & Systems Engineering - 765 Ferst Drive, NW",School of Industrial & Systems Engineering,765,NULL,"Ferst Drive, NW",NULL,NULL,1
11040725,3/31/2011,9:30,3/31/2011,10:15:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Howey Physics Building - 800 Atlantic Drive, NW",Howey Physics Building,800,NULL,"Atlantic Drive, NW",NULL,NULL,1
11040726,4/1/2011,16:00,4/1/2011,18:00:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z4,"Curran Street Parking Deck - 875 Curran Street, NW, 2nd level",Curran Street Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
11040727,4/2/2011,16:53,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Administration - 225 North Avenue, NW",Administration,225,NULL,"North Avenue, NW",NULL,NULL,1
11040728,4/1/2011,20:29,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Cherry Street, Nw","North Avenue, NW @ Cherry Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040729,4/1/2011,21:10,4/1/2011,21:10:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Tech Parkway, NW and Northside Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
11040730,4/2/2011,1:15,NULL,NULL,1206,Robbery – Street – Strongarm,Inactive,NULL,PUB,Z1,"Fifth Street, NW @ Techwood Drive, NW","Fifth Street, NW @ Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11040731,4/2/2011,14:35,4/2/2011,14:45:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z2,"John Saylor Coon Building - 654 Cherry Street, NW",John Saylor Coon Building,654,NULL,"Cherry Street, NW",NULL,NULL,1
11040732,4/2/2011,16:05,4/2/2011,17:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Chandler Stadium - 255 Ferst Drive, NW",Chandler Stadium,255,NULL,"Ferst Drive, NW",NULL,NULL,1
11040733,4/2/2011,23:40,4/2/2011,23:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Cherry Street, NW and North Avenue, NW","Cherry Street, NW and North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
11040734,4/3/2011,1:27,4/3/2011,2:00:00,4104,Liquor – Possession Of,Closed/Cleared,NULL,ONCAM,Z2,"Peters Parking Deck - 749 Fowler Street, NW",Peters Parking Deck,749,NULL,"Fowler Street, NW",NULL,NULL,1
11040735,4/3/2011,2:14,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Rich Building - 258 Fourth Street, NW",Rich Building,258,NULL,"Fourth Street, NW",NULL,NULL,1
11040737,4/3/2011,4:00,4/3/2011,4:20:00,7399,Miscellaneous Offenses,Further Investigation,Cleared by Arrest,ONCAM,Z4,"Tech Parkway, NW @ State Street, NW","Tech Parkway, NW @ State Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040738,4/3/2011,4:08,NULL,NULL,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,Z2,"Brittain Laundry Room - 649 Techwood Drive, NW",Brittain Laundry Room,649,NULL,"Techwood Drive, NW",NULL,NULL,1
11040739,4/3/2011,8:55,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"College of Management - 800 West Peachtree Street, NW, Room 100A",College of Management,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
11040740,4/3/2011,13:08,4/3/2011,13:29:00,4802,Obstructing Officer/Criminal Investigation,Further Investigation,Cleared by Arrest,NONCAM,Z1,"250 Fourteenth Street, NW, Driveway Area",NULL,250,NULL,"Fourteenth Street, NW",NULL,NULL,1
11040741,3/28/2011,6:00,4/3/2011,16:45:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z4,"Curran Street Parking Deck - 875 Curran Street, NW",Curran Street Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
11040742,4/3/2011,19:43,4/3/2011,19:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"McMillan Street, NW @ Ninth Street, NW","McMillan Street, NW @ Ninth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040743,4/4/2011,0:23,4/4/2011,0:23:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Tech Parkway, NW and  Northside Drive, NW","Tech Parkway, NW and  Northside Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11040744,4/4/2011,8:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Hanson Residence Hall - 109 Bobby Dodd Way, NW",Hanson Residence Hall,109,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
11040745,4/4/2011,9:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Global Learning Center - 84 Fifth Street, NW",Global Learning Center,84,NULL,"Fifth Street, NW",NULL,NULL,1
11040746,4/4/2011,1:00,4/4/2011,13:00:00,2902,Damage to Property – Private,Inactive,NULL,ONCAM,Z2,"Phi Kappa Tau Fraternity - 175 Fourth Street, NW",Phi Kappa Tau Fraternity,175,NULL,"Fourth Street, NW",NULL,NULL,1
11040747,2/8/2011,14:00,4/4/2011,14:09:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,"GCATT - 250 Fourteenth Street, NW,  room M-17",GCATT,250,NULL,"Fourteenth Street, NW",NULL,NULL,1
11040748,4/4/2011,18:01,NULL,NULL,5308,False Fire Alarm,Closed/Cleared,NULL,ONCAM,Z3,"Love Manufacturing Building - 771 Ferst Drive, NW",Love Manufacturing Building,771,NULL,"Ferst Drive, NW",NULL,NULL,1
11040749,4/4/2011,18:15,NULL,NULL,5308,False Fire Alarm,Closed/Cleared,NULL,ONCAM,Z3,"Howey Physics Building - 800 Atlantic Drive NW, Lecture Hall South",Howey Physics Building,800,NULL,Atlantic Drive NW,NULL,NULL,1
11040750,4/4/2011,19:57,4/4/2011,20:00:00,2305,Larceny – Articles from Vehicle,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Suntrust Bank Parking Lot - 760 West Peachtree Street, NW",Suntrust Bank Parking Lot,760,NULL,"West Peachtree Street, NW",NULL,NULL,1
11040751,4/4/2011,19:45,4/4/2011,20:29:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Library - 704 Cherry Streeet, NW",Library,704,NULL,"Cherry Streeet, NW",NULL,NULL,1
11040752,4/4/2011,21:20,4/4/2011,21:37:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,NULL,"540 McAfee Street, Nw",NULL,540,NULL,"McAfee Street, Nw",NULL,NULL,1
11040753,4/4/2011,23:51,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,Woodruff Residence Hall   116   Z4 - 870 Curran Street NW,Woodruff Residence Hall   116   Z4,870,NULL,Curran Street NW,NULL,NULL,1
11040754,4/4/2011,23:42,NULL,NULL,2999,Damage to Property Offense Free Text,Closed/Cleared,NULL,ONCAMRES,Z1,"Familly Apartments - 251 Tenth Street, NW, Building G",Familly Apartments,251,NULL,"Tenth Street, NW",NULL,NULL,1
11040755,4/5/2011,0:01,4/5/2011,7:00:00,2999,Damage to Property Offense Free Text,Closed/Cleared,NULL,ONCAM,Z1,"Landscaping Services - 947 Atlantic Drive, NW",Landscaping Services,947,NULL,"Atlantic Drive, NW",NULL,NULL,1
11040756,4/5/2011,10:15,4/5/2011,15:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z3,"Clydeck - 391 Ferst Drive, NW",Clydeck,391,NULL,"Ferst Drive, NW",NULL,NULL,1
11040757,4/5/2011,15:00,4/5/2011,16:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2," Love Building, (MRDC 2) - 700 Block Ferst Drive"," Love Building, (MRDC 2)",NULL,NULL,NULL,NULL,NULL,1
11040758,4/5/2011,21:38,4/5/2011,22:08:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,"North Avenue Apartments - 120 North Avenue, NW, South",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
11040759,4/5/2011,22:38,4/6/2011,23:21:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,"Mcafee Street, NW at Mills Street, NW","Mcafee Street, NW at Mills Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040760,4/5/2011,23:00,4/5/2011,23:30:00,2308,Larceny – From Building,Closed/Cleared,Unfounded,ONCAM,Z1,"O'Keefe Building - 151 Sixth Street , NW",O'Keefe Building,151,NULL,"Sixth Street , NW",NULL,NULL,1
11040761,4/6/2011,5:23,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Center for Assistive Technology and Environmental Access - 490 Tenth Street NW,Center for Assistive Technology and Environmental Access,490,NULL,Tenth Street NW,NULL,NULL,1
11040762,4/1/2011,16:30,4/5/2011,10:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,"Maulding Residence Hall - 501 Sixth Street, NW, West Hallway",Maulding Residence Hall,501,NULL,"Sixth Street, NW",NULL,NULL,1
11040763,4/5/2011,10:30,4/6/2011,7:58:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z4,"Curran Street Parking Deck - 875 Curran Street, NW, First Level",Curran Street Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
11040764,4/6/2011,12:01,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center - 740 Ferst Drive, NW",Student Health Center,740,NULL,"Ferst Drive, NW",NULL,NULL,1
11040765,4/6/2011,15:15,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Library - 704 Cherry Street, NW",Library,704,NULL,"Cherry Street, NW",NULL,NULL,1
11040766,4/6/2011,9:30,4/6/2011,16:20:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z1,"Fowler Street, NW @ Ferst Drive, NW","Fowler Street, NW @ Ferst Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11040767,4/6/2011,21:16,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Williams Street, NW","North Avenue, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040768,4/6/2011,9:00,4/6/2011,12:00:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z1,"Alexander Memorial Coliseum - 965 Fowler Street, NW",Alexander Memorial Coliseum,965,NULL,"Fowler Street, NW",NULL,NULL,1
11040769,4/7/2011,14:15,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Spring Street, NW","North Avenue, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040770,4/6/2011,16:00,4/7/2011,15:10:00,2999,Damage to Property Offense Free Text,Closed/Cleared,NULL,ONCAM,Z2,"Montgomery-Knight Building  (SST II) - 270 Ferst Drive, NW",Montgomery-Knight Building  (SST II),270,NULL,"Ferst Drive, NW",NULL,NULL,1
11040771,4/7/2011,14:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"O'Keefe Building - 151 Sixth Street, NW",O'Keefe Building,151,NULL,"Sixth Street, NW",NULL,NULL,1
11040772,4/7/2011,16:50,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center - 740 Ferst Drive, NW",Student Health Center,740,NULL,"Ferst Drive, NW",NULL,NULL,1
11040773,4/7/2011,18:30,4/7/2011,18:35:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Eighth Street Apartments - 555 Eighth Street, NW, East",Eighth Street Apartments,555,NULL,"Eighth Street, NW",NULL,NULL,1
11040774,4/7/2011,19:05,4/7/2011,19:05:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Smith Residence Hall - 630 Williams Street, NW",Smith Residence Hall,630,NULL,"Williams Street, NW",NULL,NULL,1
11040776,4/7/2011,21:00,4/7/2011,21:00:00,7399,Miscellaneous Offenses,Further Investigation,Cleared by Arrest,PUB,Z4,"Means Street, NW and Marietta Street, NW","Means Street, NW and Marietta Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040777,4/7/2011,21:09,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Tenth Street, NW","Northside Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040778,4/8/2011,0:00,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Peters Parking Deck - 749 Fowler Street, NW",Peters Parking Deck,749,NULL,"Fowler Street, NW",NULL,NULL,1
11040779,4/8/2011,2:25,4/8/2011,2:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Love Manufacturing Building - 771 Ferst Drive, NW",Love Manufacturing Building,771,NULL,"Ferst Drive, NW",NULL,NULL,1
11040780,4/8/2011,3:10,4/8/2011,3:10:00,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z2,"Sigma Chi Fraternity - 770 Techwood Drive, NW",Sigma Chi Fraternity,770,NULL,"Techwood Drive, NW",NULL,NULL,1
11040781,4/8/2011,3:30,4/8/2011,3:30:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,"Spring Street, NW @ Ponce De Leon, NW","Spring Street, NW @ Ponce De Leon, NW",NULL,NULL,NULL,NULL,NULL,1
11040782,4/8/2011,4:39,NULL,NULL,3605,Indecent Exposure,Closed/Cleared,Prosecution Declined,ONCAM,Z3,"Ferst Center for the Arts - 349 Ferst Drive, NW, Drama Tech Parking Lot",Ferst Center for the Arts,349,NULL,"Ferst Drive, NW",NULL,NULL,1
11040783,4/7/2011,16:30,4/8/2011,8:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,"Eighth Street Apartments South Building - 555 Eighth Street, NW, elevator one & two",Eighth Street Apartments South Building,555,NULL,"Eighth Street, NW",NULL,NULL,1
11040784,4/8/2011,8:27,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Armstrong Residence Hall - 489 Eigth Street, NW, room 314",Armstrong Residence Hall,489,NULL,"Eigth Street, NW",NULL,NULL,1
11040785,4/8/2011,7:50,4/8/2011,10:07:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,"Technology Square Parking Deck - 770 Spring Street, NW",Technology Square Parking Deck,770,NULL,"Spring Street, NW",NULL,NULL,1
11040786,4/8/2011,9:00,4/8/2011,9:55:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Collage of Managment - 48 Fifth Street, NW",Collage of Managment,48,NULL,"Fifth Street, NW",NULL,NULL,1
11040787,4/8/2011,18:30,4/8/2011,21:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11040788,4/9/2011,2:19,4/9/2011,2:34:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Field Residence Hall - 711 Techwood Drive, NW",Field Residence Hall,711,NULL,"Techwood Drive, NW",NULL,NULL,1
11040789,4/8/2011,22:30,4/9/2011,11:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,"Perry/Matheson Lot - 711 Techwood Drive, NW",Perry/Matheson Lot,711,NULL,"Techwood Drive, NW",NULL,NULL,1
11040790,4/9/2011,11:00,4/9/2011,13:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11040791,4/9/2011,22:44,NULL,NULL,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,"North Avenue Apartments - 120 North Avenue, NW, North Building",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
11040792,4/10/2011,3:59,4/10/2011,4:25:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Ferst Center for the Arts - 349 Ferst Drive, NW",Ferst Center for the Arts,349,NULL,"Ferst Drive, NW",NULL,NULL,1
11040793,4/10/2011,4:00,4/10/2011,4:30:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z3,"Tenth Street, NW @ State Street, NW","Tenth Street, NW @ State Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040794,4/8/2011,17:00,4/10/2011,8:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,Edge Building - 150 Bobby Dodd Way,Edge Building,150,NULL,Bobby Dodd Way,NULL,NULL,1
11040795,4/10/2011,11:39:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Atlantic Drive, NW","Tenth Street, NW @ Atlantic Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11040796,4/10/2011,14:30,NULL,NULL,2902,Damage to Property – Private,Closed/Cleared,NULL,PUB,Z1,"Chandler Stadium - 255 Ferst Drive, NW",Chandler Stadium,255,NULL,"Ferst Drive, NW",NULL,NULL,1
11040797,4/9/2011,22:30,4/10/2011,14:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z4,"Curran Street Parking Deck - 875 Curran Street, NW",Curran Street Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
11040798,4/8/2011,18:00,4/10/2011,15:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z3,"College of Architecture/West Wing - 247 Fourth Street, NW, Studio Room",College of Architecture/West Wing,247,NULL,"Fourth Street, NW",NULL,NULL,1
11040799,4/10/2011,16:30,4/10/2011,16:31:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Woodruff Residence Hall - 870 Curran Street, NW, Dining Hall",Woodruff Residence Hall,870,NULL,"Curran Street, NW",NULL,NULL,1
11040800,4/9/2011,23:30,4/10/2011,12:30:00,2902,Damage to Property – Private,Inactive,NULL,PUB,Z1,800 Block Fowler Street,NULL,NULL,NULL,NULL,NULL,NULL,1
11040801,4/8/2011,20:00,4/10/2011,12:00:00,5707,Criminal Trespass,Inactive,NULL,NONCAM,Z3,"Phi Kappa Tau Fraternity - 175 Fourth Street, NW",Phi Kappa Tau Fraternity,175,NULL,"Fourth Street, NW",NULL,NULL,1
11040802,4/10/2011,23:00,4/11/2011,23:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z1,"Tenth Street, NW @ Hemphill Avenue, NW","Tenth Street, NW @ Hemphill Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
11040803,4/11/2011,8:30,NULL,NULL,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW, The Ferst Place",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11040804,4/11/2011,10:00,4/11/2011,10:29:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"711 Marietta Street, NW",NULL,711,NULL,"Marietta Street, NW",NULL,NULL,1
11040805,4/8/2011,16:30,4/11/2011,11:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,"North Avenuen Apartments - 120 North Avenue, NW, South Building, stairwell exit near room 119",North Avenuen Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
11040806,4/11/2011,12:40,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z3,"Petit Microelectronics Research Ctr. (MIRC) - 791 Atlantic Drive, NW",Petit Microelectronics Research Ctr. (MIRC),791,NULL,"Atlantic Drive, NW",NULL,NULL,1
11040807,4/11/2011,16:39,4/11/2011,16:39:00,7399,Miscellaneous Offenses,Further Investigation,Cleared by Arrest,NONCAM,Z1,"Atlantic Drive, NW @ Tenth Street, NW","Atlantic Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040808,4/11/2011,19:15,4/11/2011,19:15:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z3,"College of Architecture - 245 Fourth Street, NW,  3rd Floor",College of Architecture,245,NULL,"Fourth Street, NW",NULL,NULL,1
11040809,4/11/2011,20:45,4/11/2011,20:45:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW, Information Desk",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11040810,4/12/2011,3:30,NULL,NULL,5211,Possession of Explosives/Fireworks,Further Investigation,NULL,NONCAM,Z3,Alpha Tau Omega Fraternity - 205 Fourth Street NW,Alpha Tau Omega Fraternity,205,NULL,Fourth Street NW,NULL,NULL,1
11040811,4/11/2011,22:55,4/11/2011,22:55:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11040813,4/3/2011,21:00,4/10/2011,18:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z4,"Curran Street Parking Deck - 875 Curran Street, NW",Curran Street Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
11040814,4/12/2011,10:46,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center - 740 Ferst Drive, NW",Student Health Center,740,NULL,"Ferst Drive, NW",NULL,NULL,1
11040815,4/12/2011,11:30,4/12/2011,11:30:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z4,"Northside Drive, NW @ Marietta Street, NW","Northside Drive, NW @ Marietta Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040816,4/10/2011,17:00,4/12/2011,9:00:00,2205,Burglary – No Forced Entry –NonResidence,Closed/Cleared,Unfounded,ONCAM,Z2,"St. Charles Deli - 22 5th Street, NW",St. Charles Deli,22,NULL,"5th Street, NW",NULL,NULL,1
11040817,4/9/2011,10:00,4/12/2011,9:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAMRES,Z2,"Hanson Residence Hall - 109 Bobby Dodd Way, NW, Room 213",Hanson Residence Hall,109,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
11040818,3/17/2011,17:00,4/9/2011,7:00:00,2205,Burglary – No Forced Entry –NonResidence,Closed/Cleared,Prosecution Declined,ONCAM,Z1,"Chandler Stadium - 255 Ferst Drive, NW, Locker Room Area",Chandler Stadium,255,NULL,"Ferst Drive, NW",NULL,NULL,1
11040819,4/12/2011,12:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4," Georgia Institute of Technology Parking Department - 828 West Peachtree, NW", Georgia Institute of Technology Parking Department,828,NULL,"West Peachtree, NW",NULL,NULL,1
