OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,Location,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
12040895,4/30/2012,21:44,4/30/2012,21:48:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,"Spring Street, NW @ Fifth Street, NW","Spring Street, NW @ Fifth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12040896,5/1/2012,22:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,44 Peachtree Place,NULL,44,NULL,Peachtree Place,NULL,NULL,1
12050897,4/30/2012,17:30,5/1/2012,9:23:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Beringause - 879 Hemphill Avenue, NW",Beringause,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12050898,3/1/2012,8:00,5/1/2012,8:00:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z4,"Maulding Residence Hall (Sixth Street Apartments) - 501 Sixth Street, NW",Maulding Residence Hall (Sixth Street Apartments),501,NULL,"Sixth Street, NW",NULL,NULL,1
12050899,5/1/2012,10:50,5/1/2012,11:05:00,2304,Larceny – Parts from Vehicle,Inactive,NULL,PUB,Z4,800 Block McMillan Street,800 Block McMillan Street,NULL,NULL,NULL,NULL,NULL,1
12050900,4/26/2012,21:00,4/27/2012,10:00:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z3,"Alpha Tau Omega Fraternity   302   Z3 - 205 Fourth Street, NW",Alpha Tau Omega Fraternity   302   Z3,205,NULL,"Fourth Street, NW",-84.39403668,33.77592189,1
12050901,5/1/2012,9:30,5/1/2012,9:35:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"North Avenue Apartments Precinct - 120 North Avenue, NW",North Avenue Apartments Precinct,120,NULL,"North Avenue, NW",NULL,NULL,1
12050902,5/1/2012,16:08,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"A French   30   Z2 - 237 Uncle Heinie Way, NW",A French   30   Z2,237,NULL,"Uncle Heinie Way, NW",NULL,NULL,1
12050903,5/1/2012,21:30,5/1/2012,22:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Beringause Building   46   Z1 - 879 Hemphill Avenue, NW",Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",-84.40233694,33.77949988,1
12050904,5/1/2012,22:29,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z2,Cloudman Residence Hall   13  Z2 - 661 Techwood Drive NW,Cloudman Residence Hall   13  Z2,661,NULL,Techwood Drive NW,NULL,NULL,1
12050905,5/2/2012,2:21,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Business Services Building - 711 Marietta Street, NW",Business Services Building,711,NULL,"Marietta Street, NW",-84.4026369,33.77291994,1
12050909,5/2/2012,12:52,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z3,Beringause Building   46   Z1 - 879 Hemphill Avenue NW,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,-84.40233694,33.77949988,1
12050910,5/2/2012,20:39,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,NULL,"Noerth Avenue Apartments - 120 North Ave NW,  North Building 1006F",Noerth Avenue Apartments,120,NULL,North Ave NW,NULL,NULL,1
12050911,5/3/2012,2:11,NULL,NULL,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW near Tech Parkway, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12050912,5/3/2012,3:02,NULL,NULL,5308,False Fire Alarm,Inactive,NULL,ONCAMRES,Z2,"North Avenue Apartments - 120 North Ave NW,  North and East buildings",North Avenue Apartments,120,NULL,North Ave NW,NULL,NULL,1
12050913,5/3/2012,6:39,5/3/2012,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z4,Eighth Street by Hemphill Ave. & McMillan St.  Z4 - 0 Not Entered,Eighth Street by Hemphill Ave. & McMillan St.  Z4,0,NULL,Not Entered,NULL,NULL,1
12050914,5/2/2012,16:30,5/3/2012,8:00:00,2903,Damage to Property – Public,Inactive,NULL,ONCAMRES,Z2,"North Avenue Apartments - 120 North Ave NW, east first floor",North Avenue Apartments,120,NULL,North Ave NW,NULL,NULL,1
12050915,5/2/2012,16:30,5/3/2012,8:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z4,"Woodruff Residence Hall   116   Z4 - 890 Curran Street NW, North",Woodruff Residence Hall   116   Z4,890,NULL,Curran Street NW,-84.40611859,33.77869531,1
12050916,4/14/2012,13:00,5/3/2012,11:00:00,2304,Larceny – Parts from Vehicle,Inactive,NULL,PUB,Z2,"Centenniel Olympic Park  Drive, NW near North Avenue, NW",NULL,NULL,NULL,"Centenniel Olympic Park  Drive, NW near North Avenue, NW",NULL,NULL,1
12050918,5/3/2012,13:30,5/3/2012,14:00:00,2903,Damage to Property – Public,Inactive,NULL,ONCAM,Z2,"120 NORTH AV NW, south 6 th floor",NULL,120,NULL,NORTH AV NW,NULL,NULL,1
12050919,5/3/2012,10:00,5/3/2012,14:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,Georgia World Congress Center/ Centennial Olympic Park,Georgia World Congress Center/ Centennial Olympic Park,NULL,NULL,NULL,NULL,NULL,1
12050920,4/28/2012,14:00,4/28/2012,16:00:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z3,Sigma Alpha Epsilon Fraternity - 221 Fourth Street NW,Sigma Alpha Epsilon Fraternity,221,NULL,Fourth Street NW,NULL,NULL,1
12050922,5/4/2012,3:43,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,NULL,0 Centennial Olympic Park Drive @ Hunnicutt Street,NULL,0,NULL,Centennial Olympic Park Drive @ Hunnicutt Street,NULL,NULL,1
12050923,5/4/2012,5:17,5/4/2012,5:44:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Library - 704 Cherry St NW,Library,704,NULL,Cherry St NW,NULL,NULL,2
12050924,5/4/2012,3:00,5/4/2012,9:30:00,5707,Criminal Trespass,Inactive,NULL,NONCAM,Z2,"Phi Kappa Sigma Fraternity - 783 Techwood Drive, NW",Phi Kappa Sigma Fraternity,783,NULL,"Techwood Drive, NW",NULL,NULL,1
12050925,5/3/2012,23:30,5/4/2012,10:15:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,"Delta Sigma Phi Fraternity - 165 Fourth Street, NW",Delta Sigma Phi Fraternity,165,NULL,"Fourth Street, NW",-84.3928557,33.77572429,1
12050926,5/4/2012,11:18,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Student Center   104   Z3 - 351 Ferst Drive NW,Student Center   104   Z3,351,NULL,Ferst Drive NW,NULL,NULL,1
12050927,4/4/2012,8:00,5/4/2012,14:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Family Apartments Parking Deck - 251 Tenth Street, NW, Housing Office",Family Apartments Parking Deck,251,NULL,"Tenth Street, NW",-84.39502114,33.78150171,1
12050928,5/4/2012,14:44,5/4/2012,14:55:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Spring Street, NW @ Ponce De Leon Avenue, NW","Spring Street, NW @ Ponce De Leon Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
12050929,4/20/2012,8:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Beringause Building   46   Z1 - 879 Hemphill Avenue, NW",Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",-84.40233694,33.77949988,1
12050931,5/4/2012,17:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,NULL,35 Tapesty Lane,NULL,35,NULL,Tapesty Lane,NULL,NULL,1
12050932,5/4/2012,22:27,5/4/2012,22:42:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z2,"Smith Residence Hall   6   Z2 - 630 Williams Street NW, Room 304",Smith Residence Hall   6   Z2,630,NULL,Williams Street NW,NULL,NULL,1
12050933,5/4/2012,22:33,5/4/2012,23:28:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"0 Substation Drive, NW, Behind Sigma Nu",NULL,0,NULL,"Substation Drive, NW",NULL,NULL,1
12050934,5/5/2012,2:14,5/5/2012,2:40:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,NONCAM,Z1,"Alpha Gamma Delta Sorority   333   Z1 - 177 Fifth Street NW, Construction site",Alpha Gamma Delta Sorority   333   Z1,177,NULL,Fifth Street NW,-84.39292994,33.7769164,1
12050935,5/5/2012,12:45,5/5/2012,12:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Old Civil Engineering Bldg  58  2 - 221 Bobby Dodd Way,Old Civil Engineering Bldg  58  2,221,NULL,Bobby Dodd Way,NULL,NULL,1
12050936,5/5/2012,6:43,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Smith Residence Hall - 630 Williams Street, NW, courtyard",Smith Residence Hall,630,NULL,"Williams Street, NW",NULL,NULL,1
12050937,5/5/2012,4:00,5/5/2012,14:00:00,2903,Damage to Property – Public,Inactive,NULL,ONCAMRES,Z2,"North Avenue Apartments - 120 North Avenue, NW, South Building, Eighth Floor",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12050938,5/5/2012,8:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z4,"Crecine Residence Hall - 900 Hemphill Avenue, NW, entrance walkway",Crecine Residence Hall,900,NULL,"Hemphill Avenue, NW",-84.40261024,33.77979614,1
12050939,5/4/2012,23:10,5/5/2012,16:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,NULL,Beringause Building   46   Z1 - 879 Hemphill Avenue NW,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,-84.40233694,33.77949988,1
12050940,5/6/2012,3:31,5/6/2012,3:50:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Georgia Tech Hotel & Conference Center - 800 Spring Street, NW",Georgia Tech Hotel & Conference Center,800,NULL,"Spring Street, NW",-84.38879924,33.77639858,1
12050941,5/5/2012,6:30,5/5/2012,14:30:00,2902,Damage to Property – Private,Inactive,NULL,ONCAM,Z4,"Hemphill Avenue, NW and Eighth Street, NW",NULL,NULL,NULL,"Hemphill Avenue, NW and Eighth Street, NW",NULL,NULL,1
12050942,4/21/2012,0:00,5/6/2012,11:53:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z1,Tau Kappa Epsilon Fraternity   327  Z1 - 159 Fifth Street NW,Tau Kappa Epsilon Fraternity   327  Z1,159,NULL,Fifth Street NW,-84.39235315,33.77690601,1
12050943,5/5/2012,23:30:00,5/6/2012,9:00:00,2999,Damage to Property Offense Free Text,Inactive,NULL,ONCAM,Z1,"John & Mary Brock Football Facility - 255 Ferst Drive, NW, North Service Door, LL",John & Mary Brock Football Facility,255,NULL,"Ferst Drive, NW",NULL,NULL,1
12050944,5/5/2012,6:00,5/6/2012,17:35:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z2,"Phi Delta Theta Fraternity   314   Z2 - 734 Fowler Street, NW",Phi Delta Theta Fraternity   314   Z2,734,NULL,"Fowler Street, NW",-84.39408093,33.77526538,1
12050945,5/7/2012,1:57,5/7/2012,2:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"North Avenue Research Area - 625 Strong Street, NW",North Avenue Research Area,625,NULL,"Strong Street, NW",NULL,NULL,1
12050946,5/8/2012,10:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ North Avenue, NW","Northside Drive, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
12050947,5/8/2012,14:45,5/8/2012,15:15:00,2999,Damage to Property Offense Free Text,Closed/Cleared,NULL,ONCAM,Z1,"North Campus Parking Deck - 352 Peachtree Place, NW",North Campus Parking Deck,352,NULL,"Peachtree Place, NW",NULL,NULL,1
12050948,5/8/2012,15:54,NULL,NULL,4802,Obstructing Officer/Criminal Investigation,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Home Park Avenue, NW @ State Street, NW","Home Park Avenue, NW @ State Street, NW",NULL,NULL,NULL,-84.399144,33.779387,1
12050949,5/9/2012,1:05,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,NULL,"North Avenue, NW, @ Techwood Drive, NW","North Avenue, NW, @ Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,1
12050950,5/9/2012,1:55,5/9/2012,2:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"North Avenue, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12050951,5/9/2012,2:48,5/9/2012,3:30:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Research Administration   155   Z1 - 505 Tenth Street NW,Research Administration   155   Z1,505,NULL,Tenth Street NW,-84.40316006,33.78152962,1
12050953,5/9/2012,21:11,5/9/2012,21:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Fowler Street, NW @ Sixth Street, NW","Fowler Street, NW @ Sixth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12050954,5/4/2012,20:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,"Center Street Apartments North Building  132  Z1 - 939 Hemphill Avenue, NW, Room 301-D",Center Street Apartments North Building  132  Z1,939,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12050956,5/10/2012,17:13,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center - 740 Ferst Drive, NW",Student Health Center,740,NULL,"Ferst Drive, NW",NULL,NULL,1
12050957,5/10/2012,15:15,5/10/2012,19:15:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
12050958,5/11/2012,9:26,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Baker Building - 939 Dalney Street NW,Baker Building,939,NULL,Dalney Street NW,NULL,NULL,1
12050959,5/9/2012,13:00,5/9/2012,13:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"455 Fourteenth Street, NW",NULL,455,NULL,"Fourteenth Street, NW",NULL,NULL,1
12050960,5/11/2012,11:55,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Klaus Advanced Computing Parking Deck - 266 Ferst Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12050962,5/12/2012,18:00,5/12/2012,18:02:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Griffin Track   342   Z1 - 930 Fowler Street NW,Griffin Track   342   Z1,930,NULL,Fowler Street NW,-84.39358437,33.78048969,1
12050963,5/12/2012,19:27,5/12/2012,20:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Center - 351 Ferst Drive NW, Second Floor Food Court",Student Center,351,NULL,Ferst Drive NW,NULL,NULL,1
12050964,5/12/2012,14:00,5/12/2012,17:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z3,Ferst Center for the Arts - 349 Ferst Drive NW,Ferst Center for the Arts,349,NULL,Ferst Drive NW,NULL,NULL,1
12050965,5/13/2012,16:43,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,Smith Residence Hall   6   Z2 - 630 Williams Street NW,Smith Residence Hall   6   Z2,630,NULL,Williams Street NW,NULL,NULL,1
12050966,5/14/2012,6:27,NULL,NULL,2902,Damage to Property – Private,Inactive,NULL,ONCAM,Z2,Engineering Science & Mechanics   41   Z2 - 620 Cherry Street NW,Engineering Science & Mechanics   41   Z2,620,NULL,Cherry Street NW,NULL,NULL,1
12050967,5/14/2012,9:37,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW and Fowler Street, NW",NULL,NULL,NULL,"Tenth Street, NW and Fowler Street, NW",NULL,NULL,1
12050968,5/14/2012,10:30,NULL,NULL,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z2,"Cloudman Residence Hall - 661 Techwood Drive, NW",Cloudman Residence Hall,661,NULL,"Techwood Drive, NW",NULL,NULL,1
12050969,5/14/2012,9:00,5/14/2012,11:00:00,2902,Damage to Property – Private,Inactive,NULL,ONCAM,Z4,"831 Marietta Street, NW",NULL,831,NULL,"Marietta Street, NW",-84.406671,33.775282,1
12050970,5/14/2012,13:52,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Center   104   Z3 - 351 Ferst Drive, NW",Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
12050971,5/14/2012,19:14,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Carbon Neutral Energy Building - 495 Techway Drive,Carbon Neutral Energy Building,495,NULL,Techway Drive,NULL,NULL,1
12050972,5/14/2012,16:30,5/14/2012,17:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"North Avenue Apartments - 120 North Avenue, NW, North deck 1st level",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12050973,5/15/2012,7:44,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"66 Fifth Street, NW, In front of Waffle House",NULL,66,NULL,"Fifth Street, NW",-84.389594,33.776856,1
12050975,5/15/2012,11:20,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,NULL,NULL,Beringause Building   46   Z1 - 879 Hemphill Avenue NW,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,NULL,NULL,1
12050976,5/15/2012,16:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Georgia Tech Parking and Transportation - 828 West Peachtree Street, NW",Georgia Tech Parking and Transportation,828,NULL,"West Peachtree Street, NW",NULL,NULL,1
12050977,5/16/2012,1:33,5/16/2012,1:51:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Georgia Tech Hotel & Conference Center   171  Z2 - 800 Spring Street NW,Georgia Tech Hotel & Conference Center   171  Z2,800,NULL,Spring Street NW,NULL,NULL,1
12050979,5/16/2012,21:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z4,"1000 Northside Drive, NW",NULL,1000,NULL,"Northside Drive, NW",NULL,NULL,1
12050980,5/16/2012,23:51,5/16/2012,23:51:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,West Peachtree Street@6th Street,NULL,NULL,NULL,NULL,NULL,NULL,1
12050981,5/17/2012,0:19,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Sixth Street, NW and Cypress Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12050982,5/15/2012,12:00,5/15/2012,13:00:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z1,"Familly Apartments   @ Holly Street, NW - 251 Tenth Street, NW","Familly Apartments   @ Holly Street, NW",251,NULL,"Tenth Street, NW",-84.39502114,33.78150171,1
12050983,5/13/2012,23:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Glenn Residence Hall - 118 Bobby Dodd Way, NW, Mechanical Room",Glenn Residence Hall,118,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
12050984,5/17/2012,11:30,5/17/2012,12:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments - 0 Centennial Olympic Park Drive., NW",North Avenue Apartments,0,NULL,"Centennial Olympic Park Drive., NW",NULL,NULL,1
12050985,5/17/2012,15:25,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments - 120 North Avenue, NW, North Building",North Avenue Apartments,120,NULL,"North Avenue, NW",-84.3913324,33.77129157,1
12050986,5/17/2012,21:15,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z4,"Curran Deck Basketball Court - 875 Curran Street, NW, 8th@mcmillan",Curran Deck Basketball Court,875,NULL,"Curran Street, NW",NULL,NULL,1
12050987,5/17/2012,21:50,5/17/2012,21:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Spring Street, 4th Street",NULL,NULL,NULL,Spring Street,NULL,NULL,1
12050988,5/15/2012,5:00,5/18/2012,5:30:00,2307,Larceny – From Coin Machine,Closed/Cleared,Unfounded,ONCAM,Z4,"Campus Recreation Center   122   Z4 - 750 Ferst Drive NW, 2nd flr",Campus Recreation Center   122   Z4,750,NULL,Ferst Drive NW,NULL,NULL,1
12050989,5/18/2012,8:00,5/18/2012,8:00:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z3,"Klaus Advanced Computing Building   153   Z3 - 266 Ferst Drive NW, Parking Deck Front Entrance",Klaus Advanced Computing Building   153   Z3,266,NULL,Ferst Drive NW,NULL,NULL,1
12050990,5/17/2012,22:00,5/18/2012,9:00:00,2399,Larceny Offense Free Text,Inactive,NULL,NONCAM,Z2,"Chi Psi Fraternity - 150 Fourth Street, NW",Chi Psi Fraternity,150,NULL,"Fourth Street, NW",NULL,NULL,1
12050991,5/17/2012,17:00,5/18/2012,17:15:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z1,"Baker Building - 900 Dalney Street, Parking Lot",Baker Building,900,NULL,Dalney Street,NULL,NULL,1
12050992,5/19/2012,3:24,NULL,NULL,2314,Larceny – Of Government Property,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Bobby Dodd Way @ Fowler Street  Z2 - 0 Bobby Dodd Way @ Fowler Street,Bobby Dodd Way @ Fowler Street  Z2,0,NULL,Bobby Dodd Way @ Fowler Street,NULL,NULL,1
12050993,5/19/2012,3:50,NULL,NULL,5308,False Fire Alarm,Closed/Cleared,NULL,ONCAM,Z3,"Delta Tau Delta Fraternity - 227 Fourth Street, NW",Delta Tau Delta Fraternity,227,NULL,"Fourth Street, NW",NULL,NULL,1
12050994,5/19/2012,4:06,NULL,NULL,5308,False Fire Alarm,Closed/Cleared,NULL,ONCAM,Z2,"North Avenue Apartments - 120 North Avenue, NW, North Building",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12050995,5/19/2012,13:05,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Burger Bowl Field - 800 Hemphill Avenue, NW",Burger Bowl Field,800,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12050996,5/19/2012,14:56,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"North Avenue, NW and Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12050997,5/19/2012,11:00,5/19/2012,15:55:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Ferst Center for the Arts   124   Z3 - 349 Ferst Drive, NW",Ferst Center for the Arts   124   Z3,349,NULL,"Ferst Drive, NW",NULL,NULL,1
12050998,5/19/2012,17:20,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,"North Avenue, NW and Williams Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12050999,5/19/2012,20:17,5/19/2012,20:57:00,4803,Making A False Report/Giving False Information,Closed/Cleared,Prosecution Declined,NONCAM,Z1,"Alpha Gamma Delta - 177 Fifth Street, NW",Alpha Gamma Delta,177,NULL,"Fifth Street, NW",NULL,NULL,1
12051000,5/19/2012,21:45,5/19/2012,22:25:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments - 120 North Avenue, NW, North Building Room# 504",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12051002,5/12/2012,21:00,5/13/2012,6:55:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Dancord Building - 756 West Peachtree Street, NW",Dancord Building,756,NULL,"West Peachtree Street, NW",NULL,NULL,1
12051003,4/18/2012,22:00,NULL,NULL,4199,Liquor Law Violation Offense Free Text,Closed/Cleared,Cleared by Arrest,NONCAM,Z1,"Phi Gamma Delta Fraternity   315   Z1 - 841 Fowler St, NW",Phi Gamma Delta Fraternity   315   Z1,841,NULL,"Fowler St, NW",NULL,NULL,1
12051004,5/18/2012,17:00,5/21/2012,5:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,College of Management 172 Z2 - 800 West Peachtree Street,College of Management 172 Z2,800,NULL,West Peachtree Street,NULL,NULL,1
12051005,5/21/2012,11:11,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Hampton Street, NW @ Tenth Street, NW","Hampton Street, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12051006,5/21/2012,12:33,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"North Avenue Apartments - 120 North Ave, NW, Dining Hall",North Avenue Apartments,120,NULL,"North Ave, NW",-84.3913324,33.77129157,1
12051007,5/22/2012,11:00,5/22/2012,12:10:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Wardlaw Center - 177 North Avenue NW,Wardlaw Center,177,NULL,North Avenue NW,-84.39342335,33.77131501,1
12051008,5/22/2012,14:28,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1 - 879 Hemphill Avenue NW,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,-84.40233694,33.77949988,1
12051009,5/22/2012,13:40,5/22/2012,14:10:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Edge Athletic Center - 150 Bobby Dodd Way,Edge Athletic Center,150,NULL,Bobby Dodd Way,NULL,NULL,1
12051010,5/18/2012,16:00,5/22/2012,8:00:00,2434,Theft of Other Vehicle,Inactive,NULL,ONCAM,Z4,"Bobby Dodd Stadium - 157 North Avenue, NW",Bobby Dodd Stadium,157,NULL,"North Avenue, NW",-84.40261024,33.77979614,1
12051011,5/23/2012,0:22,5/23/2012,0:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Pi Kappa Alpha - 260 Ferst Drive NW,Pi Kappa Alpha,260,NULL,Ferst Drive NW,NULL,NULL,1
